rating,comment
1,Se la compre a mi estudio ya que hace unos días se metiron robar una casa por aquí cerca y la verdad tenía miedo de que se meteran a robar a mi estudio y encontré esta cámara de seguridad boeroy mzb10 con resolución de 2mp visión nocturna incluida blanca que me encantó ya que su calidad de la grabación es super buena además si llueve y se moja no le pasa nada.
1,
1,Buen precio y perfecto.
1,"Es sencillo de instalar y de configurar en la red de wifi, su imagen del video es hd, tiene muchas funciones de para la seguridad de casa, se puede controlar de forma remota desde la aplicación, me siento más seguro con esta cámara ya que su diseño permite mover la cámara y grabar."
1,"Buena calidad de imagen y es fácil de instalar, espero siga funcionando así de bien por mucho tiempo."
1,"Por el precio está bien pero hay mejores , recomiendo comprar unas un poco más cara para mayor calidad de todo."
1,Pues la cámara está de buen ver y si es algo economica pero funciona bien lo único malo a mi punto de vista es que la aplicación tiene muchos anuncios.
1,Perfecto.
1,"Calidad y precio 👌 son una excelente combinación, es un buen producto, tiene muy buena resolución la cámara, tanto de dia como de noche, las imágenes y videos son muy claras.
Es muy fácil de instalar, trae las herramientas básicas para su instalación, bajas una aplicación para poder monitorear desde tu celular."
0,"No se puede entrar ala aplicación y muchos anuncios,."
1,"Sinceramente creí que por el precio no iba a ser muy buena pero la verdad me sorprendió, aunque al principio me costó encontrar la capacidad de almacenamiento perfecto pero finalmente le puse una tarjeta sd de 32 y funciona de maravilla. Pediré 2 más."
1,Excelente 👌.
1,"Facil de instalar y configurar, incluye todo lo necesario para montarla en la pared, se puede controlar desde el celular que es lo que yo estaba buscando."
0,No pude instalar x q la app tiene costo para poder utilizar la cámara.
1,Me parecio una camara exelente para su precio la calidad de imagen es regular que pero se ve bien al igual que su conectividad la recomiendo 100%.
1,Todo genial calidad y precio.
0,"Chafisima, no tiene ni botón de encendido. No la compren. Las instrucciones nada claras. La cámara siempre tiene que estar conectada, pero la conexión es una cable de lo más as chafa. Peor que el cargador de celular de 50 pesos. Malísimo todo."
1,Muy bueno excelente.
1,Excelente producto voy a comprar más.
1,
1,"Esta cámara me gustó el diseño que tiene es muy bonito es más compacta que otras cámaras y tiene diversas funciones en la aplicación además es fácil de instalar ya que viene con todos sus componentes de instalación, ka calidad de la imagen es bien y el precio cálidas esta y va con el producto la recomiendo."
1,"Fácil de instalar y usar la aplicación, me parece bien la relación precio calidad."
1,No es lo máximo en resolución pero si cumple su función. Es fácil de instalar y configurar. Recomiendo comprar la memoria sd si lo que quieres es guardar el vídeo.
0,"Se ve bien, pero captura demasiado rápido y no se alcanza que capturó, de los carro solo se ve la punta, de los humanos un pie o la sombra del humano, algunas veces si captura a los humanos, solo algunas veces, si se para alguien en la entrada, no lo captura,."
1,"Me encantó, tanto que voy a encargar más 😍, actualización es la segunda camara que compro porque quede muy satisfecha con la primera y la verdad 10/10 la primera ya lleva 3 meses y no le ha pasado nada."
1,"Excelente producto, muy sencillo de instalar y de utilizar, la cámara es súper sensible al movimiento y manda notificaciones inmediatas, definitivamente compraré mas para mi otra casa, 10/10."
0,"Mala calidad, la puse hace una semana y ya se rompió de tornillo que la sostenía del domo protector. La tenía en el modo seguimiento."
1,"Práctico, fácil de instalar y usar, la imagen se ve realmente bien, el sonido y el usar la cámara."
1,Excelente hasta que no lo compras es como te das cuenta lo útil. Que es me pareció un producto con las b.
1,"Compré dos cámaras y por el momento de calarlas antes de instalarlas a la pared, checando imagen y sus movimientos, están un 10 de 10 por su precio, que van a encontrar cámaras para exterior que se ven mejor pues claro que sí pero un poco más costosas, por el momento las puedo recomendar, lo único que tiene que sacarle foto y tiene que imprimir es el código qr que está en la cámara por si con el paso del tiempo se borra no podrán instalarla si no escanean ese código, yo tome foto y las imprimí y pegue a la caja, ya que en el manual que viene no tiene el qr de la cámara."
1,"Muy bien. Solo q al encender las luces se ve mal, muy opaco."
1,"Si de merece las 5 estrellas solo un pequeño comentario. Los ángulos de grabación si son algo limitados ya que pareciera que trae zoom pero no, si cubre solo una pequeña área,. Todo lo demás 💯 recomendado."
1,"Ya le intenté de mil y un maneras configurarla pero simplemente me dice ""conexión de wifi fallida"" 😪."
1,Tengo 4 vinculadas y funcionan. Ala perfección. La imagen es muy buena el tildeo y paneo excelente ajuste de velocidad.
1,La verdad está muy bien lo único q no me gusta es el sonido cuando hablas por el micrófono se escucha un sonido muy fuerte pero todo lo de más está súper bien.
1,Muy bien ahora solo falta instalarlo.
1,
1,
1,"Me parece un muy buen producto, cumple con lo que promete, buena calidad de la imagen y fácil instalación."
1,"Cumple con su función, hasta el día de hoy no he quedado ciego por ver el eclipse. Recomendados."
1,Excelente producto.
1,Muy recomendables.
1,Buenos lentes. Próximo eclipse compraré 50 para revender el mero día xd.
1,"Están bien, solo que el material es muy frágil."
1,"Muy bien producto. La calidad del material es la adecuada. Sobretodo es la calidad de iso y la certificación.
El producto muestra las instrucciones correctas para su buen manejo.
Es un producto recomendable."
1,Excelente para ver el eclipse.
1,"Se ven bien , de carton como venica especificado, veremos que tal sirven al proximo eclipse."
1,Lentes básicos con filtros que me permiten ver sin problema el eclipse.
1,Excelente.
1,"Bastante útil para los eclipses, solo estoy en espera del que viene aunque sea poder verlo de forma parcial al eclipse ya que por la zona donde vivo no cubrirá en su totalidad, excelente producto!!!."
1,Excelente producto.
1,Excelente producto sin embargo se dañan fácilmente!.
1,Todo bien !!.
1,Excelente producto.
1,Excelente.
1,"Sumamente útiles para el eclipse, me sirvieron bastante."
1,Excelente producto.
1,Pude ver el eclipse sin problema y sin riesgo al igual que toda mi familia. Una excelente compra.
1,"La lente como tal cumple su función,el marco de cartón es muy frágil, no es muy apto para niños porque los rompen, pero sin duda la lente es de buena calidad."
1,"Solamente que estuvieron muy caros, encontré los mismos a mejor precio, quiero pensar por el eclipse que se acercaba, elevaron los precios."
1,"Muy bueno el producto, aunque después ví que estaban vendiendo más baratos en otro lado jajaja, pero en general estuvo bien y sirvió para lo que debía."
1,Adecuado.
1,"Buen producto, la seguridad de ser un artículo certificado es buena."
1,Excelente producto. Disfrutamos en familia el eclipse.
1,"Padrisimos! disfrutamos el eclipse al mil, gracias!."
1,Me sirvió mucho para ver el eclipse de octubre del 2023.
1,"Excelente producto, no quedamos ciegos.
Me encantó el diseño de los lentes y les pedí su certificación y me respondieron muy rápido."
1,De cartón pero resistentes y buenos filtros sobre todo.
1,Padrisimos.
1,Muy bien :).
1,"Buen producto, me sirvió mucho, espero que para el eclipse del siguiente año también sirva."
1,Sirve para lo que se diseñó.
1,"Muy bueno, disfrutamos del eclipse."
1,Cumple perfectamente su función.
1,Muchas gracias. Salvó el día!.
1,Funcionaron a la perfección.
1,"Excelente producto, disfrutamos mucho el ver el eclipse, saludos."
1,Sirvieron bien.
1,"Son lo que esperaba, súper bien pude visualizar el eclipse sin problema no daños a la vista."
1,Perfectos para ver el eclipse y los diseños los convierte en un buen souvenir.
1,"En general buenos, cumplieron su función de poder ver el eclipse."
1,Gran adquisición.
1,Pues solo cumplen su función excelentemente fuera de ahí un poco elevado el precio! buena calidad pero si muy muy desechables.
1,"Son originales, con la certificación y los usamos para ver el eclipse de este mes de octubre y sirven también para el de abril 2024.
Aunque estaba nublado se vio perfectamente."
1,Cumple con el iso muy buenos.
1,Se vio excelente el eclipse.
1,Excelentes lentes para ver el eclipse 👍🏼.
1,Se vio excelente el eclipse. Adapte el filtro a mi cámara de fotos y salió espectacular la fotografía.
1,Super bien para ver el eclipse me gustaron y los usamos toda la familia muy recomendable.
1,Sirvió perfecto para observar el eclipse con la tranquilidad de que son lentes con la certificación necesaria.
1,Excelente.
1,"Buen producto, buena relación precio calidad."
1,Excelente.
1,"Muchas gracias x la rapidez. Se sienten resistentes, el día sábado q es el eclipse los usaré y les daré más opiniones."
1,"Me encantó. 100% recomendable. Avienta bastante aire y refresca el espacio. No hace mucho ruido, lo tengo en mi cabina de spa y es agradable el ambiente."
1,"Está genial, casi no hace ruido, excelente producto, tanto que voy a comprar otro 😁."
1,"Muy elegante, ahorra espacio y el aire no es muy potente a comparación de los ventiladores redondos es más que nada para espacios chicos y cerrados (yo lo tengo en mi sala,es grande el espacio pero lo utilizo por las noches porque el aire acondicionado me da mucho frío)."
1,"Muy buen producto, pequeño y ocupa poco espacio."
1,
1,"Bastante bueno y a un excelente precio, poco ruido y buena ventilación. No me puedo quejar."
1,Ventila muy bien.
1,"Por el precio esperaba un poco más del producto. Es silencioso, sí, pero casi no avienta aire en el nivel 3. Aclaro que donde vivo la temperatura media es de 32 grados por lo que es lo mismo que un ventidor de la mitad de precio."
1,
1,Me encanto solo que la caja venia rota pero el producto 10/10.
1,
1,"Me encantó, muy potente, poco ruido y muy fácil de utilizar!."
0,"Malo, tenía que abrir el ventilador para apretar un tornillo y que no sonara, pero si se está pagando por un producto nuevo lo mínimo que se espera es que funcione sin ningún problema."
1,"Me parece buen producto, sólo que no es tan silencioso ni tampoco es escandaloso. Funciona bien y lo recomiendo."
1,"Fácil de instalar, enfría la habitación en segundos, fácil de programar.
Lo recomiendo."
1,Si refresca bastante buen producto.
1,Nos encantó! no hace ruido sopla fuerte ! excelente compra.
1,"Está bueno , pero es para espacios pequeños por su potencia."
1,"Me gustó mucho, ideal para habitación y sala pequeña."
1,Excelente producto cumple con todas las espectativas.
1,"Hasta el momento bien, tiene la potencia necesario para una habitación grande , no hace ruido."
1,El aire que avienta refresca muy bien y es silencioso. En mi consultorio quedó a la perfección.
1,Excelente producto es más grande de lo que imagine se ve lujoso sin duda alguna no se arrepentirán de a verlo comprado 😉 😁.
